70	4.0122e-07
71	4.0122e-07
72	4.0122e-07
73	4.0122e-07
74	4.0122e-07
75	4.0122e-07
76	4.0122e-07
77	4.0122e-07
78	4.0122e-07
79	4.0122e-07
80	4.0122e-07
81	4.0122e-07
82	4.0122e-07
83	4.0122e-07
84	4.0122e-07
85	4.0122e-07
86	4.0122e-07
87	4.0122e-07
88	4.0122e-07
89	4.0122e-07
90	4.0122e-07
91	4.0122e-07
92	4.0122e-07
93	4.0122e-07
94	4.0122e-07
95	4.0122e-07
96	4.0122e-07
97	4.0122e-07
98	4.0122e-07
99	4.0122e-07
100	4.0122e-07
101	4.0122e-07
102	4.0122e-07
103	4.0122e-07
104	4.0122e-07
105	4.0122e-07
106	4.0122e-07
107	4.0122e-07
108	4.0122e-07
109	4.0122e-07
110	4.0122e-07
111	4.0122e-07
112	4.0122e-07
113	4.0122e-07
114	4.0122e-07
115	4.0122e-07
116	4.0122e-07
117	4.0122e-07
118	4.0122e-07
119	4.0122e-07
120	4.0122e-07
121	4.0122e-07
122	4.0122e-07
123	4.0122e-07
124	4.0122e-07
125	4.0122e-07
126	4.0122e-07
127	4.0122e-07
128	4.0122e-07
129	4.0122e-07
130	4.0122e-07
131	4.0122e-07
132	4.0122e-07
133	4.0122e-07
134	4.0122e-07
135	4.0122e-07
136	4.0122e-07
137	4.0122e-07
138	4.0122e-07
139	4.0122e-07
140	4.0122e-07
141	4.0122e-07
142	4.0122e-07
143	4.0122e-07
144	4.0122e-07
145	4.0122e-07
146	4.0122e-07
147	4.0122e-07
148	4.0122e-07
149	4.0122e-07
150	4.0122e-07
151	4.0122e-07
152	4.0122e-07
153	4.0122e-07
154	4.0122e-07
155	4.0122e-07
156	4.0122e-07
157	4.0122e-07
158	4.0122e-07
159	4.0122e-07
160	4.0122e-07
161	4.0122e-07
162	4.0122e-07
163	4.0122e-07
164	4.0122e-07
165	4.0122e-07
166	4.0122e-07
167	4.0122e-07
168	4.0122e-07
169	4.0122e-07
170	4.0122e-07
171	4.0122e-07
172	4.0122e-07
173	4.0122e-07
174	4.0122e-07
175	4.0122e-07
176	4.0122e-07
177	4.0122e-07
178	4.0122e-07
179	4.0122e-07
180	4.0122e-07
181	4.0122e-07
182	4.0122e-07
183	4.0122e-07
184	4.0122e-07
185	4.0122e-07
186	4.0122e-07
187	4.0122e-07
188	4.0122e-07
189	4.0122e-07
190	4.0122e-07
191	4.0122e-07
192	4.0122e-07
193	4.0122e-07
194	4.0122e-07
195	4.0122e-07
196	4.0122e-07
197	4.0122e-07
198	4.0122e-07
199	4.0122e-07
200	4.0122e-07
201	4.0122e-07
202	4.0122e-07
203	4.0122e-07
204	4.0122e-07
205	4.0122e-07
206	4.0122e-07
207	4.0122e-07
208	4.0122e-07
209	4.0122e-07
210	4.0122e-07
211	4.0122e-07
212	4.0122e-07
213	4.0122e-07
214	4.0122e-07
215	4.0122e-07
216	4.0122e-07
217	4.0122e-07
218	4.0122e-07
219	4.0122e-07
220	4.0122e-07
221	4.0122e-07
222	4.0122e-07
223	4.0122e-07
224	4.0122e-07
225	4.0122e-07
226	4.24485e-07
227	5.43898e-07
228	8.45862e-07
229	1.38431e-06
230	2.34359e-06
231	4.00223e-06
232	6.74594e-06
233	1.07365e-05
234	1.51649e-05
235	1.91852e-05
236	2.11356e-05
237	2.17383e-05
238	1.97826e-05
239	1.8121e-05
240	1.62651e-05
241	1.43648e-05
242	1.2719e-05
243	1.12432e-05
244	1.01279e-05
245	8.85698e-06
246	7.7997e-06
247	6.99349e-06
248	6.23466e-06
249	5.59685e-06
250	5.02389e-06
251	4.55552e-06
252	4.13839e-06
253	3.71246e-06
254	3.37197e-06
255	3.09958e-06
256	2.8636e-06
257	2.59813e-06
258	2.36933e-06
259	2.21596e-06
260	2.06882e-06
261	1.93377e-06
262	1.84962e-06
263	1.81757e-06
264	1.74784e-06
265	1.57411e-06
266	1.4042e-06
267	1.33283e-06
268	1.36595e-06
269	1.41707e-06
270	1.46015e-06
271	1.56362e-06
272	1.75218e-06
273	1.79982e-06
274	1.60145e-06
275	1.34176e-06
276	1.35395e-06
277	1.75218e-06
278	2.6811e-06
279	4.38044e-06
280	7.72855e-06
281	1.52942e-05
282	2.17194e-05
283	3.2994e-05
284	5.14856e-05
285	8.28015e-05
286	0.00013559
287	0.000223744
288	0.000371826
289	0.000619536
290	0.00104147
291	0.00171387
292	0.00288956
293	0.00480397
294	0.0076326
295	0.0113392
296	0.016085
297	0.0274535
298	0.0371178
299	0.0507877
300	0.0704184
301	0.098145
302	0.135704
303	0.182183
304	0.233624
305	0.286413
306	0.334685
307	0.379452
308	0.419535
309	0.458262
310	0.510334
311	0.54219
312	0.582164
313	0.611682
314	0.647235
315	0.67437
316	0.708474
317	0.721419
318	0.750077
319	0.791065
320	0.836791
321	0.891775
322	0.922069
323	0.931962
324	0.980349
325	1.00299
326	1.09119
327	1.11073
328	1.17061
329	1.19312
330	1.2303
331	1.23731
332	1.28489
333	1.30812
334	1.31207
335	1.35294
336	1.39197
337	1.44765
338	1.54005
339	1.58502
340	1.63885
341	1.67036
342	1.66396
343	1.78722
344	1.83247
345	1.9048
346	1.95628
347	2.01062
348	2.01997
349	2.08795
350	2.10823
351	2.22715
352	2.29785
353	2.3603
354	2.42623
355	2.45364
356	2.46758
357	2.53973
358	2.55467
359	2.68083
360	2.8572
361	2.91473
362	2.8953
363	2.8953
364	2.97462
365	2.99513
366	3.12442
367	3.26537
368	3.34073
369	3.36662
370	3.36662
371	3.44678
372	3.53085
373	3.58921
374	3.58921
375	3.74392
376	3.84331
377	3.8096
378	3.94813
379	4.02125
380	4.09712
381	3.94813
382	4.02125
383	4.05883
384	4.21645
385	4.57152
386	4.77247
387	4.43158
388	4.21645
389	4.09712
390	4.25779
391	4.72059
392	4.66983
393	4.87971
394	4.87971
395	4.93516
396	5.04994
397	5.10935
398	5.29627
399	5.23246
400	5.17017
401	5.4974
402	5.42868
403	5.42868
404	5.7144
405	5.7144
406	5.7144
407	5.56788
408	5.7144
409	5.79059
410	5.94924
411	5.79059
412	6.29412
413	6.48201
414	6.38668
415	6.20421
416	6.29412
417	6.20421
418	6.58022
419	6.89356
420	6.58022
421	6.68145
422	6.68145
423	6.78585
424	6.78585
425	6.89356
426	7.00475
427	7.48784
428	7.23824
429	7.23824
430	7.36092
431	7.36092
432	7.6192
433	7.48784
434	7.89626
435	8.04249
436	8.19424
437	8.35182
438	8.19424
439	8.19424
440	7.89626
441	8.86315
442	8.68589
443	8.86315
444	9.0478
445	9.24031
446	8.86315
447	9.24031
448	9.87033
449	10.0999
450	10.3403
451	10.3403
452	10.3403
453	10.3403
454	10.5925
455	12.0637
456	12.4084
457	11.1358
458	11.7377
459	11.1358
460	11.1358
461	11.4288
462	12.0637
463	11.7377
464	12.0637
465	11.7377
466	13.1604
467	12.7734
468	12.4084
469	11.7377
470	11.4288
471	11.7377
472	12.4084
473	12.7734
474	14.0095
475	12.4084
476	12.4084
477	12.0637
478	11.7377
479	12.0637
480	13.1604
481	12.4084
482	11.4288
483	12.7734
484	14.9757
485	14.4765
486	14.9757
487	13.1604
488	11.7377
489	12.4084
490	14.4765
491	18.0956
492	19.7407
493	18.0956
494	17.3718
495	17.3718
496	16.7036
497	20.6807
498	19.7407
499	21.7147
500	20.6807
501	20.7928
502	21.0502
503	21.3108
504	21.5747
505	21.8418
506	22.1122
507	22.386
508	22.6632
509	22.9438
510	23.2278
511	23.5154
512	23.8065
513	24.1013
514	24.3997
515	24.7018
516	25.0077
517	25.3173
518	25.6307
519	25.9481
520	26.2693
521	26.5946
522	26.9238
523	27.2571
524	27.5946
525	27.9363
526	28.2821
527	28.6323
528	28.9868
529	29.3457
530	29.709
531	30.0769
532	30.4492
533	30.8262
534	31.2079
535	31.5943
536	31.9855
537	32.3814
538	32.7824
539	33.1882
540	33.5991
541	34.0152
542	34.4363
543	34.8627
544	35.2943
545	35.7313
546	36.1736
547	36.6215
548	37.0749
549	37.534
550	37.9987
551	38.4691
552	38.9454
553	39.4276
554	39.9158
555	40.41
556	40.9103
557	41.4168
558	41.9296
559	42.4487
560	42.9743
561	43.5063
562	44.0449
563	44.5903
564	45.1424
565	45.7013
566	46.2671
567	46.8399
568	47.4199
569	48.007
570	48.6013
571	49.2031
572	49.8122
573	50.429
574	51.0534
575	51.6854
576	52.3254
577	52.9732
578	53.6291
579	54.293
580	54.9653
581	55.6457
582	56.3348
583	57.0322
584	57.7383
585	58.4532
586	59.1769
587	59.9096
588	60.6513
589	61.4022
590	62.1624
591	62.9321
592	63.7112
593	64.5001
